X,Y,fid,osm_id,name,barrier,highway,ref,address,is_in,place,man_made,other_tags
13.6977901,50.8981569,"946","2001083862",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""4a"",""addr:postcode""=>""01744"",""addr:street""=>""Am Bauzentrum"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.6939709,50.8986644,"947","2001083900",,,street_lamp,,,,,,
13.6952379,50.89878,"948","2001083904",,,street_lamp,,,,,,
13.6938805,50.8988125,"949","2001083907",,,street_lamp,,,,,,
13.6949473,50.8988723,"950","2001083911",,,street_lamp,,,,,,
13.6946584,50.8989466,"951","2001083914",,,street_lamp,,,,,,
13.6937841,50.8990007,"952","2001083915",,,street_lamp,,,,,,
13.6945087,50.8991293,"953","2001083921",,,street_lamp,,,,,,
13.6936262,50.8991802,"954","2001083922",,,street_lamp,,,,,,
13.6936438,50.899226,"955","2001083924",,,street_lamp,,,,,,
13.6938131,50.8992707,"956","2001083925",,,street_lamp,,,,,,
13.6942385,50.8993165,"957","2001083926",,,street_lamp,,,,,,
13.6939461,50.8993456,"958","2001083927",,,street_lamp,,,,,,
13.6940196,50.8993612,"959","2001083928",,,street_lamp,,,,,,
13.694486,50.8995843,"960","2001083930",,,street_lamp,,,,,,
13.6941998,50.8996821,"961","2001083931",,,street_lamp,,,,,,
13.6932574,50.8996865,"962","2001083932",,,street_lamp,,,,,,
13.6940491,50.8998179,"963","2001083933",,,street_lamp,,,,,,
13.6943601,50.8998439,"964","2001083934",,,street_lamp,,,,,,
13.6936287,50.8998441,"965","2001083935",,,street_lamp,,,,,,
13.6938932,50.8999618,"966","2001083936",,,street_lamp,,,,,,
13.6958956,50.8980506,"973","2024607859",Dowaldwerke GmbH,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""8-12"",""addr:postcode""=>""01744"",""addr:street""=>""Industriering"",""addr:suburb""=>""Reinholdshain"",""alt_name""=>""Pneumatik Hydraulik GmbH"",""entrance""=>""main"",""image""=>""http://wiki.openstreetmap.org/wiki/File:2014_Reinholdshain_Hydraulik.jpg"",""website""=>""http://dowaldwerke.griessbach.de/"""
13.6962799,50.8981551,"974","2024607864",,,,,,,,,"""emergency""=>""exit"",""entrance""=>""emergency"""
13.692146,50.8984822,"975","2024607873",,,,"7",,,,,"""access""=>""private"",""entrance""=>""yes"""
13.692055,50.8986832,"976","2024607876",,,,"6",,,,,"""access""=>""private"",""entrance""=>""yes"""
13.6919428,50.8989046,"977","2024607885",,,,"5",,,,,"""access""=>""private"",""entrance""=>""yes"""
13.6919139,50.8990167,"978","2024607888",,,,"4",,,,,"""access""=>""private"",""entrance""=>""yes"""
13.6933025,50.8990991,"979","2024607896",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.6896684,50.8992996,"980","2024607907",,,,,,,,,"""operator""=>""SachsenEnergie"",""pipeline""=>""marker"",""substance""=>""cng"",""was:operator""=>""ENSO Energie Sachsen Ost"",""was:operator:short""=>""ENSO"""
13.6896839,50.8993043,"981","2024607909",,,,AS8,,,,,"""pipeline""=>""blow-out"""
13.6896659,50.8993073,"982","2024607910",,,,A8,,,,,"""pipeline""=>""blow-out"""
13.6896895,50.8993114,"983","2024607911",,,,S6,,,,,"""pipeline""=>""valve"""
13.6896836,50.8993202,"984","2024607912",,,,S9,,,,,"""pipeline""=>""valve"""
13.6896954,50.8993255,"985","2024607913",,,,S5,,,,,"""pipeline""=>""valve"""
13.6896941,50.8993333,"986","2024607915",,,,AS7,,,,,"""pipeline""=>""blow-out"""
13.6896751,50.8993365,"987","2024607916",,,,A7,,,,,"""pipeline""=>""blow-out"""
13.6928329,50.899334,"988","2024607917",,,,"3",,,,,"""access""=>""private"",""entrance""=>""yes"""
13.689639,50.8993446,"989","2024607918",,,,,,,,,"""operator""=>""SachsenEnergie"",""pipeline""=>""marker"",""substance""=>""cng"",""was:operator""=>""ENSO Energie Sachsen Ost"",""was:operator:short""=>""ENSO"""
13.69289,50.8993575,"990","2024607919",,,,"2",,,,,"""access""=>""private"",""entrance""=>""yes"""
13.692943,50.899376,"991","2024607922",,,,"1",,,,,"""access""=>""private"",""entrance""=>""yes"""
13.6896541,50.8994022,"992","2024607925",,,,,,,,,"""operator""=>""SachsenEnergie"",""pipeline""=>""marker"",""substance""=>""cng"",""was:operator""=>""ENSO Energie Sachsen Ost"",""was:operator:short""=>""ENSO"""
13.6897032,50.899399,"993","2024607926",,,,S1,,,,,"""description:de""=>""NDL"",""pipeline""=>""valve"""
13.6896905,50.8994006,"994","2024607927",,,,A7,,,,,"""description:de""=>""NDL"",""pipeline""=>""valve"""
13.6897061,50.899405,"995","2024607928",,,,,,,,,"""operator""=>""SachsenEnergie"",""pipeline""=>""marker"",""substance""=>""cng"",""was:operator""=>""ENSO Energie Sachsen Ost"",""was:operator:short""=>""ENSO"""
13.6897182,50.8994098,"996","2024607930",,,,S11,,,,,"""pipeline""=>""valve"""
13.68972,50.8994191,"997","2024607931",,,,MS3,,,,,
13.6897247,50.8994371,"998","2024607932",,,,,,,,,"""description:de""=>""Fortführung unbekannt"""
13.6895675,50.8996184,"999","2024607936",,,,,,,,,"""description:de""=>""Fortführung unbekannt"""
13.6971815,50.9000009,"1000","2024607938",,,,,,,,,"""natural""=>""tree"""
13.697169,50.9000338,"1001","2024607939",,,,,,,,,"""natural""=>""tree"""
13.6971417,50.9000636,"1002","2024607941",,,,,,,,,"""natural""=>""tree"""
13.6970994,50.9000996,"1003","2024607944",,,,,,,,,"""natural""=>""tree"""
13.6955122,50.9001709,"1004","2024607946",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.698015,50.9001917,"1005","2024607947",,,street_lamp,,,,,,
13.6977329,50.9001941,"1006","2024607948",,,street_lamp,,,,,,
13.6974496,50.9001956,"1007","2024607949",,,street_lamp,,,,,,
13.6950558,50.9003671,"1008","2024607950",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.695548,50.8982175,"1010","2027865304",IGS,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""11"",""addr:postcode""=>""01744"",""addr:street""=>""Industriering"",""addr:suburb""=>""Reinholdshain"",""craft""=>""carpenter"",""entrance""=>""main"",""image""=>""http://commons.wikimedia.org/wiki/File:IGS_Innenausbau_in_Reinholdshain.jpg"",""phone""=>""+49 3504 620862"",""website""=>""http://igs-innenausbau.de/"""
13.69935,50.8961747,"1013","2027865319",,,,,,,,,"""entrance""=>""yes"""
13.6992743,50.8961955,"1014","2027865322",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""20"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.701279,50.8963966,"1015","2027865348",,,give_way,,,,,,
13.6988749,50.8964777,"1017","2027865372",,,street_lamp,,,,,,
13.7011128,50.8964814,"1018","2027865375",,,,,,,,,"""natural""=>""tree"""
13.6910796,50.8964894,"1019","2027865383",,,,,,,,,"""natural""=>""tree"""
13.698655,50.8964965,"1020","2027865388",,,,,,,,,"""natural""=>""tree"""
13.6983021,50.8965192,"1021","2027865399",,,street_lamp,,,,,,
13.6926016,50.8965509,"1022","2027865436",,,street_lamp,,,,,,
13.6978635,50.8965858,"1023","2027865478",,,street_lamp,,,,,,
13.7009359,50.8965921,"1024","2027865490",,,,,,,,,"""entrance""=>""main"""
13.6948309,50.896611,"1025","2027865523",,,,,,,,,"""natural""=>""tree"""
13.6923432,50.8966779,"1026","2027865583",,,street_lamp,,,,,,
13.6973826,50.8966877,"1027","2027865594",,,street_lamp,,,,,,
13.6918598,50.8966959,"1028","2027865601",,,street_lamp,,,,,,
13.6955643,50.8967598,"1029","2027865630",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:diameter""=>""200"",""fire_hydrant:position""=>""green"",""fire_hydrant:type""=>""underground"""
13.6969601,50.8967778,"1030","2027865639",,,street_lamp,,,,,,
13.6949341,50.8967968,"1031","2027865653",,,,,,,,,"""natural""=>""tree"""
13.6965608,50.8968615,"1032","2027865675",,,street_lamp,,,,,,
13.694893,50.8969057,"1033","2027865694",,,,,,,,,"""natural""=>""tree"""
13.6961523,50.8969408,"1034","2027865711",,,street_lamp,,,,,,
13.6970174,50.8969623,"1035","2027865725",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""6"",""addr:postcode""=>""01744"",""addr:street""=>""Am Bauzentrum"",""addr:suburb""=>""Reinholdshain"",""craft""=>""hvac"",""entrance""=>""main"",""image""=>""http://commons.wikimedia.org/wiki/File:Busch_Heizung_und_Sanit%C3%A4r_Reinholdshain.jpg"",""phone""=>""+49 3504 610699"",""website""=>""http://www.heizung-busch.de/"""
13.69708,50.8969975,"1036","2027865729",,,,,,,,,"""entrance""=>""yes"""
13.6956457,50.8970003,"1037","2027865732",,,,,,,,,"""winter_service""=>""no"""
13.6940654,50.8970533,"1038","2027865741",,,street_lamp,,,,,,
13.695329,50.8970815,"1039","2027865750",,,street_lamp,,,,,,
13.6944767,50.8971303,"1040","2027865757",,,street_lamp,,,,,,
13.6949081,50.8971397,"1041","2027865762",,,street_lamp,,,,,,
13.6954414,50.8973837,"1042","2027865798",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:diameter""=>""200"",""fire_hydrant:position""=>""lane"",""fire_hydrant:type""=>""underground"""
13.6996963,50.8976963,"1043","2027865826",,,,,,,,,"""generator:method""=>""photovoltaic"",""generator:output:electricity""=>""yes"",""generator:source""=>""solar"",""power""=>""generator"""
13.695253,50.8977255,"1044","2027865831",,,,,,,,,"""winter_service""=>""no"""
13.6953654,50.8980121,"1045","2027865856",Ullrich,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""11a"",""addr:postcode""=>""01744"",""addr:street""=>""Industriering"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"",""image""=>""http://commons.wikimedia.org/wiki/File:Raumausstatter_Ullrich_in_Reinholdshain.jpg"",""phone""=>""+49 3504 629305"",""shop""=>""interior_decoration"",""website""=>""http://www.raumausstattung-ullrich.de/"""
13.6934232,50.8981836,"1046","2027865867",,,,,,,,,"""entrance""=>""yes"""
13.7000974,50.8981914,"1047","2027865868",,,,,,,,,"""generator:method""=>""photovoltaic"",""generator:output:electricity""=>""yes"",""generator:source""=>""solar"",""power""=>""generator"""
13.6935773,50.8982165,"1048","2027865869",,,,,,,,,"""entrance""=>""yes"""
13.6996802,50.8982469,"1049","2027865872",,,,,,,,,"""entrance""=>""yes"""
13.699737,50.8982815,"1050","2027865876",,,,,,,,,"""generator:method""=>""photovoltaic"",""generator:output:electricity""=>""yes"",""generator:source""=>""solar"",""power""=>""generator"""
13.6945103,50.8985692,"1051","2027865879",,,,,,,,,"""entrance""=>""yes"""
13.6946523,50.8986003,"1052","2027865880",,,,,,,,,"""entrance""=>""yes"""
13.6942272,50.8986556,"1053","2027865882",,,,,,,,,"""entrance""=>""main"""
13.6899226,50.8963289,"1054","2027865885",Reinholdshain,,,,,,,,"""alt_name""=>""Dippoldiswalde 1 km"",""traffic_sign""=>""city_limit"""
13.7011277,50.8964744,"1055","2028256022",,,,,,,,,"""historic""=>""milestone"",""image""=>""http://commons.wikimedia.org/wiki/File:Wegs%C3%A4ule_in_Reinholdshain.jpg"""
13.6985537,50.8965705,"1056","2028256026",,,street_lamp,,,,,,
13.6982903,50.896612,"1057","2028256031",,,street_lamp,,,,,,
13.698002,50.8966488,"1058","2028256035",,,street_lamp,,,,,,
13.6977286,50.8966935,"1059","2028256047",,,street_lamp,,,,,,
13.698789,50.896697,"1060","2028256050",,,,,,,,,"""access""=>""private"",""entrance""=>""service"""
13.6974577,50.8967656,"1061","2028256056",,,street_lamp,,,,,,
13.6917634,50.8969279,"1062","2028256073",,,street_lamp,,,,,,
13.6972614,50.8970438,"1063","2028256089",,,street_lamp,,,,,,
13.6933487,50.8970447,"1064","2028256090",,,,,,,,,"""entrance""=>""emergency"""
13.6937529,50.8970796,"1065","2028256109",,,,,,,,,"""entrance""=>""emergency"""
13.6918188,50.897144,"1066","2028256125",,,street_lamp,,,,,,
13.6942037,50.8971755,"1067","2028256147",,,,,,,,,"""entrance""=>""emergency"""
13.6971309,50.8972139,"1068","2028256168",,,street_lamp,,,,,,
13.6888595,50.8972443,"1069","2028256177",,,street_lamp,,,,,,
13.6978805,50.8971518,"1070","2028256178",Bauzentrum Reinholdshain,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""1"",""addr:postcode""=>""01744"",""addr:street""=>""Am Bauzentrum"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"",""image""=>""http://commons.wikimedia.org/wiki/File:Bauzentrum_Reinholdshain.jpg"",""operator""=>""Reinholdshainer Raiffeisen Handels GmbH"",""website""=>""https://www.bhg-reinholdshain.de/"""
13.6949031,50.8972875,"1071","2028256184",,,,,,,,,"""entrance""=>""service"""
13.6948908,50.8973179,"1072","2028256191",,,,,,,,,"""entrance""=>""emergency"""
13.6918506,50.897362,"1073","2028256204",,,street_lamp,,,,,,
13.6971421,50.8973699,"1074","2028256206",,,street_lamp,,,,,,
13.6916878,50.8974051,"1075","2028256215",,,street_lamp,,,,,,
13.6885739,50.8974205,"1076","2028256220",,,street_lamp,,,,,,
13.69818,50.897433,"1077","2028256222",,,,,,,,,"""access""=>""private"",""emergency""=>""yes"",""entrance""=>""yes"""
13.698896,50.8974373,"1078","2028256224",,,,,,,,,"""entrance""=>""yes"""
13.6922917,50.8974497,"1079","2028256231",,,street_lamp,,,,,,
13.6971645,50.8975203,"1080","2028256254",,,street_lamp,,,,,,
13.6937204,50.8975612,"1081","2028256257",,,,,,,,,"""entrance""=>""emergency"""
13.693449,50.8975468,"1082","2028256262",,,,,,,,,"""description:de""=>""Leergut-Abholung"",""entrance""=>""service"""
13.6915499,50.8976496,"1083","2028256265",,,street_lamp,,,,,,
13.6886293,50.8976849,"1084","2028256270",,,street_lamp,,,,,,
13.6966737,50.8977561,"1085","2028256278",,,street_lamp,,,,,,
13.6962487,50.8978205,"1086","2028256280",,,street_lamp,,,,,,
13.6953068,50.8978307,"1087","2028256283",,,street_lamp,,,,,,
13.6887435,50.8978966,"1088","2028256287",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:diameter""=>""125"",""fire_hydrant:position""=>""lane"",""fire_hydrant:type""=>""underground"""
13.6914033,50.8979145,"1089","2028256289",,,street_lamp,,,,,,
13.6968265,50.8979216,"1090","2028256291",,,street_lamp,,,,,,
13.6958535,50.8979247,"1091","2028256294",,,street_lamp,,,,,,
13.6888182,50.8979398,"1092","2028256296",,,street_lamp,,,,,,
13.6968414,50.8981426,"1093","2028256304",,,street_lamp,,,,,,
13.6912564,50.8981661,"1094","2028256306",,,street_lamp,,,,,,
13.689001,50.898193,"1095","2028256308",,,street_lamp,,,,,,
13.697705,50.898221,"1096","2028256310",,,street_lamp,,,,,,
13.6975149,50.8982625,"1097","2028256312",,,street_lamp,,,,,,
13.6973136,50.8982954,"1098","2028256315",,,street_lamp,,,,,,
13.6970129,50.8983268,"1099","2028256320",,,street_lamp,,,,,,
13.6984504,50.8983358,"1100","2028256322",,,,,,,,,"""entrance""=>""emergency"""
13.6910886,50.8984208,"1101","2028256325",,,street_lamp,,,,,,
13.6891802,50.8984469,"1102","2028256328",,,street_lamp,,,,,,
13.6906862,50.8986408,"1103","2028256330",,,street_lamp,,,,,,
13.6893999,50.8986946,"1104","2028256332",,,street_lamp,,,,,,
13.6911106,50.898709,"1105","2028256334",,,street_lamp,,,,,,
13.690268,50.8987594,"1106","2028256335",,,street_lamp,,,,,,
13.6897938,50.8988419,"1107","2028256337",,,street_lamp,,,,,,
13.6913716,50.8989351,"1108","2028256339",,,street_lamp,,,,,,
13.6898726,50.8991323,"1109","2028256341",,,street_lamp,,,,,,
13.6898647,50.8993945,"1110","2028256342",,,street_lamp,,,,,,
13.6954062,50.9008248,"1111","2028256368",,,,,,,,,"""entrance""=>""service"""
13.6965585,50.8977664,"1112","2028256370",Tankstelle,,bus_stop,,,,,,"""bench""=>""no"",""bus""=>""yes"",""operator""=>""RVSOE"",""public_transport""=>""platform"",""ref:IFOPT""=>""de:14628:1475"",""shelter""=>""no"",""tactile_paving""=>""no"""
13.6899438,50.8988208,"1114","2028395737",,,,,,,,,"""amenity""=>""grit_bin"""
13.6942793,50.8986192,"1119","2032076919",Nähservice,,,,,,,,"""craft""=>""tailor"",""phone""=>""+49 174 4514370"""
13.7049138,50.8934215,"1120","2032077096",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:diameter""=>""100"",""fire_hydrant:position""=>""sidewalk"",""fire_hydrant:type""=>""underground"""
13.7048314,50.8936812,"1121","2032077104",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:diameter""=>""200"",""fire_hydrant:position""=>""sidewalk"",""fire_hydrant:type""=>""underground"""
13.6921357,50.8964039,"1122","2032077163",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:diameter""=>""200"",""fire_hydrant:position""=>""green"",""fire_hydrant:type""=>""underground"""
13.6934164,50.8989927,"1123","2032077187",,,,,,,,,"""emergency""=>""fire_hydrant"",""fire_hydrant:position""=>""parking_lot"",""fire_hydrant:pressure""=>""suction"",""fire_hydrant:type""=>""pipe"",""water_source""=>""groundwater"""
13.7089866,50.8974168,"1149","2141685381",,,,,,,,collecting_chute,
13.7104401,50.8977739,"1150","2141685386",,,,,,,,collecting_chute,
13.7099736,50.8988412,"1151","2141685400",,,,,,,,collecting_chute,
13.6932453,50.8974279,"1152","2154865663",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""2"",""addr:postcode""=>""01744"",""addr:street""=>""Industriering"",""addr:suburb""=>""Reinholdshain"",""amenity""=>""post_office"",""opening_hours""=>""Mo-Sa 08:00-20:00"",""operator""=>""Deutsche Post"",""operator:wikidata""=>""Q157645"",""operator:wikipedia""=>""de:Deutsche Post AG"""
13.693274,50.897369,"1153","2154865666",Sparkasse,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""2"",""addr:postcode""=>""01744"",""addr:street""=>""Industriering"",""addr:suburb""=>""Reinholdshain"",""amenity""=>""atm"",""operator""=>""Sparkasse"",""website""=>""https://www.ostsaechsische-sparkasse-dresden.de/module/ihre_sparkasse/filialfinder/index.php?n=%2Fmodule%2Fihre_sparkasse%2Ffilialfinder%2F&IFLBSERVERID=IF@@042@@IF#details/115670"""
13.6932165,50.897423,"1154","2154865670",,,,,,,,,"""entrance""=>""yes"""
13.7564035,50.8918372,"1159","2177764290",,,give_way,,,,,,"""direction""=>""backward"""
13.741864,50.8889681,"1165","2185320020",Reinhardtsgrimma,,,,,,,,"""traffic_sign""=>""city_limit"""
13.7591036,50.8930163,"1166","2186942242",,,give_way,,,,,,"""direction""=>""forward"""
13.708294,50.8971297,"1168","2201392795",,,stop,,,,,,
13.7081066,50.8971772,"1169","2201392798",BHS Asphaltmischwerk Reinholdshain,,,,,,,,"""access""=>""private"",""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""5"",""addr:postcode""=>""01744"",""addr:street""=>""Reinhardtsgrimmaer Straße"",""addr:suburb""=>""Reinholdshain"",""contact:phone""=>""+49 162 2573402"",""entrance""=>""main"",""image""=>""http://wiki.openstreetmap.org/wiki/File:2014_Reinholdshain_Asphaltmischwerk.jpg"",""phone""=>""+49 3504 617990"",""website""=>""http://www.bhs-dresden.de/werk-reinholdshain.html"""
13.7017318,50.8965721,"1170","2201800260",Bauernschänke,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""19"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""amenity""=>""nightclub"",""entrance""=>""main"",""phone""=>""+49 174 3092877"""
13.7013794,50.8964448,"1171","2201800261",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""19"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"""
13.7022356,50.8958738,"1172","2201800273",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""2"",""addr:postcode""=>""01744"",""addr:street""=>""Reinhardtsgrimmaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7012238,50.8963048,"1173","2201800280",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""24"",""addr:postcode""=>""01744"",""addr:street""=>""Glashütter Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7026504,50.8957949,"1174","2201800285",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""2a"",""addr:postcode""=>""01744"",""addr:street""=>""Reinhardtsgrimmaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7023143,50.8961661,"1175","2201800287",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""2b"",""addr:postcode""=>""01744"",""addr:street""=>""Reinhardtsgrimmaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.704195,50.8964536,"1176","2201800288",,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housenumber""=>""4"",""addr:postcode""=>""01744"",""addr:street""=>""Reinhardtsgrimmaer Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"""
13.7132433,50.8952574,"1177","2201800315",,,,,,,,,"""natural""=>""tree"""
13.7129859,50.8953213,"1178","2201800319",,,,,,,,,"""natural""=>""tree"""
13.7124909,50.8954403,"1179","2201800326",,,,,,,,,"""natural""=>""tree"""
13.712025,50.8955527,"1180","2201800347",,,,,,,,,"""natural""=>""tree"""
13.7115067,50.8956813,"1181","2201800396",,,,,,,,,"""natural""=>""tree"""
13.7110303,50.8957974,"1182","2201800419",,,,,,,,,"""natural""=>""tree"""
13.7105528,50.8959384,"1183","2201800436",,,,,,,,,"""natural""=>""tree"""
13.7019286,50.895985,"1184","2201800448",,,,,,,,,"""description:de""=>""ziemlich eingewachsen"",""historic""=>""milestone"",""image""=>""http://commons.wikimedia.org/wiki/File:Wegs%C3%A4ule_Reinholdshain_Reinhardtsgrimmaer_Stra%C3%9Fe.jpg"""
13.710052,50.8960927,"1185","2201800473",,,,,,,,,"""natural""=>""tree"""
13.7098377,50.8961551,"1186","2201800504",,,,,,,,,"""natural""=>""tree"""
13.7094235,50.8961736,"1187","2201800514",,,,,,,,,"""natural""=>""tree"""
13.7092012,50.8962131,"1188","2201800518",,,,,,,,,"""natural""=>""tree"""
13.7093263,50.8962646,"1189","2201800535",,,,,,,,,"""natural""=>""tree"""
13.7086873,50.8962993,"1190","2201800568",,,,,,,,,"""natural""=>""tree"""
13.7071124,50.8962997,"1191","2201800571",,,,,,,,,"""access""=>""private"",""entrance""=>""yes"""
13.7090794,50.8963035,"1192","2201800576",,,,,,,,,"""natural""=>""tree"""
13.7082919,50.8963429,"1193","2201800595",,,,,,,,,"""natural""=>""tree"""
13.7085413,50.8963873,"1194","2201800639",,,,,,,,,"""natural""=>""tree"""
13.7082769,50.8964166,"1195","2201800659",,,,,,,,,"""natural""=>""tree"""
13.7040319,50.8964929,"1196","2201800724",,,,,,,,,"""entrance""=>""yes"""
13.7039896,50.8966138,"1197","2201800785",,,,,,,,,"""entrance""=>""main"""
13.7041097,50.898553,"1198","2201801069",,,,,,,,,"""natural""=>""tree"""
13.7038419,50.8985779,"1199","2201801071",,,,,,,,,"""natural""=>""tree"""
13.7056182,50.8988735,"1200","2201801085",,,,,,,,,"""natural""=>""tree"""
13.6905471,50.8988742,"1201","2205223869",Metalltechnik Göbel GmbH,,,,,,,,"""addr:city""=>""Dippoldiswalde"",""addr:country""=>""DE"",""addr:housename""=>""Göbel Metalltechnik"",""addr:housenumber""=>""4"",""addr:postcode""=>""01744"",""addr:street""=>""Oberhäslicher Straße"",""addr:suburb""=>""Reinholdshain"",""entrance""=>""main"",""phone""=>""+49 3504 694960"",""website""=>""https://www.goebel-gruppe.eu/"""
13.7018044,50.8960453,"1202","2205223870",,,stop,,,,,,
13.7008318,50.8954067,"1236","2354517302",Reinholdshain,,,,,,village,,"""population""=>""534"",""wikidata""=>""Q2141631"",""wikipedia""=>""de:Reinholdshain (Dippoldiswalde)"""
13.6976003,50.8966551,"1242","2354560176",,,,,,,,,"""natural""=>""tree"""
13.6927926,50.8967114,"1243","2354560180",,,street_lamp,,,,,,
13.6966371,50.8968076,"1244","2354560188",,,,,,,,,"""natural""=>""tree"""
13.6931081,50.8968116,"1245","2354560189",,,,,,,,,"""natural""=>""tree"""
13.6963573,50.8968607,"1246","2354560191",,,,,,,,,"""natural""=>""tree"""
13.6932676,50.8968871,"1247","2354560192",,,street_lamp,,,,,,
13.6935293,50.8968995,"1248","2354560193",,,,,,,,,"""natural""=>""tree"""
13.6959837,50.8969155,"1249","2354560195",,,,,,,,,"""natural""=>""tree"""
13.6937618,50.896951,"1250","2354560196",,,,,,,,,"""natural""=>""tree"""
13.6936629,50.8969682,"1251","2354560197",,,street_lamp,,,,,,
13.6940265,50.89701,"1252","2354560198",,,,,,,,,"""natural""=>""tree"""
13.6953338,50.8970319,"1253","2354560199",,,,,,,,,"""natural""=>""tree"""
13.6944433,50.8970867,"1254","2354560200",,,,,,,,,"""natural""=>""tree"""
13.7082929,50.8936677,"1257","2361793841",,,,,,,,,"""natural""=>""tree"""
13.7693055,50.8934769,"1267","2425620212","Reinhardtsgrimma, Neue Häuser",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.6979443,50.8971569,"1269","2430740466",,,,,,,,,"""amenity""=>""vending_machine"",""payment:coins""=>""yes"",""vending""=>""coffee"""
13.7785761,50.9233108,"1271","2435369408","Lungkwitz, Abzw. Steinbruch",,,,,,,,"""bus""=>""yes"",""public_transport""=>""stop_position"""
13.6941131,50.8976444,"1279","2483686965",,,,,,,,,"""entrance""=>""emergency"""
13.7083124,50.8934495,"1280","2485400192",,,,,,,,collecting_chute,
13.7071093,50.8945578,"1281","2485400255",,,,,,,,collecting_chute,
13.7063677,50.8948313,"1282","2485400269",,,,,,,,collecting_chute,
13.7061837,50.894906,"1283","2485400272",,,,,,,,collecting_chute,
13.7062043,50.8949427,"1284","2485400278",,,,,,,,collecting_chute,
13.706026,50.8950931,"1285","2485400291",,,,,,,,collecting_chute,
13.70581,50.8951132,"1286","2485400295",,,,,,,,collecting_chute,
13.6967603,50.8976875,"1307","2566057817",,,,,,,,,"""maxweight""=>""7.5"""
13.696212,50.9007908,"1322","2629589840",,,street_lamp,,,,,,
13.6960882,50.900885,"1323","2629589841",,,street_lamp,,,,,,
13.6964243,50.9009941,"1324","2629589842",,,street_lamp,,,,,,
13.6962651,50.9010374,"1325","2629589843",,,street_lamp,,,,,,
13.7047559,50.9075563,"1326","2629589932",,,,,,,,,"""pipeline""=>""marker"",""substance""=>""cng"""
13.6992765,50.907701,"1327","2629589938",,lift_gate,,,,,,,"""bicycle""=>""yes"",""foot""=>""yes"""
